aid,uid,label
1468,77651144,-1
1468,6649698,-1
1468,7185148,-1
411,57633155,1
389,58311521,-1
2118,74330199,-1
1622,53030951,-1
1379,61852486,-1
561,72935943,-1
212,33808767,-1
1910,5387913,-1
1291,49100823,-1
939,45981313,-1
1596,61825972,-1
231,38642018,-1
1827,3165696,-1
1415,27701361,-1
2031,10628892,-1
432,44017385,-1
121,40207205,-1
561,68962763,-1
1827,57085295,-1
914,63553112,-1
792,18602560,-1
1746,9859348,-1
914,52495484,-1
1375,82117758,-1
1918,34903219,-1
916,52043699,-1
1827,67402514,-1
1950,977430,-1
1925,38164258,1
1605,75574280,-1
692,5456128,-1
136,3860823,-1
699,24871584,-1
369,64055856,-1
561,56661787,-1
543,74763241,-1
1379,47017721,-1
2205,18915177,-1
939,62558791,-1
692,60160909,-1
1714,36117067,-1
70,57316780,-1
1508,27145168,-1
18,47393470,1
1468,32085090,-1
117,14358835,-1
951,4291052,-1
12,47071817,-1
117,30784617,1
966,1427057,-1
692,35451145,-1
1254,26073257,-1
846,43338153,-1
561,24161798,-1
1119,76522235,-1
853,57197996,-1
2216,48717595,-1
117,15150616,-1
1375,9392363,-1
1201,35875968,-1
1468,61635527,-1
977,50153579,-1
1957,4877135,-1
117,32069560,-1
1021,40911819,-1
1496,49975725,-1
2031,8121051,-1
1566,811464,-1
765,19863533,-1
1580,32579293,-1
1291,54606467,-1
70,5615407,-1
1407,35163927,-1
1940,64928649,-1
914,25242768,-1
916,64041187,-1
1918,24783995,-1
516,49690229,-1
1379,10183028,-1
966,43905779,-1
1566,32372321,-1
1291,1191306,-1
70,34417603,-1
966,68757970,-1
12,43737982,-1
1107,68607330,-1
174,45682323,-1
529,76806826,-1
1468,23187164,-1
1957,56195857,1
1605,33537965,-1
411,1772193,-1
2118,16997426,-1
191,22590925,-1
1119,1126522,-1
1991,29528810,-1
1566,47751849,1
1119,41121082,-1
436,70316518,-1
1377,39364230,-1
903,9784600,-1
561,38573266,-1
1415,61330330,-1
692,43286058,-1
302,73677017,-1
1714,51577404,-1
914,80319198,-1
875,47158343,-1
2031,53681127,-1
916,69978385,1
1605,45585949,-1
1918,21461338,-1
411,61117679,-1
939,57743294,-1
70,23919508,-1
411,1043439,-1
1950,63582222,-1
1749,21918394,-1
1201,45647925,-1
1468,23504631,-1
932,42588641,-1
1508,58659009,-1
1407,36034039,-1
853,62761473,-1
1415,21033073,1
74,28045523,-1
1635,7016177,-1
1291,14472383,-1
561,35782020,-1
1017,51645602,-1
411,62708211,-1
914,62315050,1
1377,63658460,-1
725,1078741,-1
98,17416037,-1
1749,67459537,-1
1415,68957150,-1
1119,26877257,-1
191,461085,-1
660,67931420,-1
1847,7774023,-1
450,6366235,-1
765,28160979,-1
1483,20359983,-1
519,14500138,-1
727,1363544,-1
231,76850102,-1
1468,67552806,-1
117,34552760,-1
1119,81739572,-1
1277,38482154,-1
1291,24843893,-1
1728,29522158,-1
2066,1236703,-1
748,43560099,-1
692,42474283,-1
1918,33258029,-1
1530,38201988,-1
875,75068431,-1
1918,77324708,-1
212,75930805,-1
1530,53070562,1
748,58784693,-1
660,42444706,-1
1749,38596320,-1
1182,50616153,-1
12,79363098,1
765,58049955,-1
1468,73049214,-1
2054,11929992,-1
1202,38969400,-1
692,29725653,-1
74,58400593,-1
1918,2107345,-1
286,80117889,-1
1918,4831207,-1
916,3930636,-1
1749,441859,-1
692,67581440,-1
1415,41868533,-1
1970,58627322,-1
1605,45291661,-1
1468,70046657,-1
1415,55862020,-1
1119,51996309,-1
1119,52181203,-1
1483,6199733,-1
2118,11012042,-1
1716,48708462,-1
939,15959662,-1
164,35266625,-1
1622,54519796,-1
660,54956054,1
1596,35812332,-1
692,22435869,-1
1021,31485737,-1
1512,29639333,-1
1950,15294638,-1
2112,31087766,-1
2216,75173009,-1
411,19777574,1
1622,24577740,-1
846,30805812,-1
411,11651964,-1
173,9326703,-1
1566,3293515,-1
1918,70995815,-1
404,48334805,-1
914,76958442,-1
688,81461791,-1
916,9151555,1
543,53243933,-1
2118,17845490,-1
1918,72119004,-1
1291,35725559,-1
1119,41952669,-1
1841,61907597,-1
914,48732055,-1
2118,59773168,-1
1716,8712771,-1
420,31700792,-1
727,70940551,-1
1950,72152207,-1
121,58269516,-1
117,72809665,-1
1291,33227287,-1
2048,28959226,-1
1140,30902467,-1
191,81479829,-1
1622,8004497,-1
1716,11051732,-1
2197,41590092,-1
914,58172736,-1
1119,56793194,-1
561,5213389,-1
1291,73295644,-1
1407,61533248,-1
1819,54776197,-1
173,5347130,-1
966,3252060,-1
1918,17747381,-1
1910,63717431,-1
1119,47322525,-1
136,50027660,-1
411,15331897,-1
1119,64036795,-1
286,58462445,-1
1957,31754086,1
1749,67741535,-1
725,9047802,-1
2031,79075694,-1
966,56190224,-1
212,12794756,-1
692,29392658,-1
966,4879928,-1
2031,1595585,-1
1566,10203974,-1
1962,80051168,-1
725,65848063,-1
1468,5790906,-1
1017,41771630,1
173,44901917,-1
432,3642674,-1
1415,25676263,-1
1140,25953672,-1
1819,61838857,-1
369,18968981,-1
136,2287586,-1
286,5979046,-1
692,50668266,-1
1415,32459148,-1
70,56919238,-1
206,79628758,-1
1407,7643379,-1
1119,67324641,-1
1566,10891151,-1
932,71843100,-1
748,70428890,-1
174,69159651,-1
432,11401024,-1
2054,36439121,-1
1621,44911385,-1
2216,82302727,-1
1119,31216621,-1
1530,5608375,-1
411,20265175,-1
1918,60618362,-1
1918,41831966,-1
1605,73767598,-1
692,57363700,-1
1415,28631146,-1
1379,24738455,-1
136,65571748,-1
1119,21443434,-1
1017,48267627,-1
932,36655439,-1
1182,76311595,-1
1415,4879354,-1
1749,3839587,-1
1377,30785819,-1
404,80124716,-1
1119,11776723,-1
1930,39642857,-1
1468,1914242,-1
792,72202862,-1
1021,30402788,-1
231,39637923,-1
561,80317318,-1
916,66847645,-1
1508,68309536,1
231,74584042,-1
177,36996575,-1
2013,15108687,-1
692,3619480,-1
1930,22504079,-1
2048,52854047,-1
432,39193013,-1
1827,37130173,-1
1940,29215497,-1
529,22523905,-1
411,16616893,-1
302,30603859,-1
2118,52581775,-1
692,14581687,-1
411,20701690,-1
1377,38540946,1
404,60456886,-1
1057,53922043,-1
117,74975249,-1
2050,60926929,-1
191,4005107,-1
914,73835689,-1
1407,33395147,-1
389,80974616,-1
914,73834502,-1
432,46170979,-1
1605,9182086,-1
173,26010618,-1
98,27623981,-1
561,75508370,-1
1599,7442408,-1
1596,34787406,-1
1415,6575880,-1
561,21703480,-1
1182,55571285,-1
1962,51457504,-1
1291,68866697,-1
411,40095566,-1
1596,47688857,-1
1714,55720809,-1
692,76568841,-1
2201,26406925,-1
1338,56425460,-1
1119,71316921,-1
1119,25655925,1
286,19436510,-1
1468,15512861,-1
1483,22907146,-1
1671,49266216,-1
846,44257483,-1
1291,57665624,-1
1021,40092492,-1
727,62021128,-1
561,5152620,1
1749,51189491,-1
1254,69440974,-1
1119,45633559,-1
18,59513306,-1
543,41122441,-1
1841,46501754,-1
1496,13963079,-1
206,38968726,-1
561,64471213,-1
846,78996197,-1
1291,76266719,-1
1291,5802266,-1
561,19030917,-1
1017,77816861,-1
411,71271783,-1
1596,67824785,-1
1749,56151202,-1
1415,35328587,-1
302,27430199,-1
121,37114658,-1
74,618410,-1
121,55679981,-1
191,35872027,-1
1119,51438775,-1
432,70351306,-1
1468,12827417,-1
916,26089946,-1
1407,6653734,-1
2112,28074005,-1
2118,69391400,-1
692,35784392,-1
174,31751078,-1
471,19563041,-1
1918,62209131,-1
1317,68687234,-1
1635,40192963,-1
117,50864424,-1
1468,42010928,-1
2054,65976855,-1
1468,5037781,-1
916,50714768,-1
1379,67946120,-1
1566,52709800,-1
561,66607352,-1
692,20121801,-1
692,4290500,-1
117,14442466,-1
1468,21174360,-1
1182,21292197,-1
1827,24752665,-1
1017,42704481,-1
191,4814311,-1
1379,65110282,1
2118,44764047,-1
1827,274390,-1
1918,6010126,-1
1119,67212864,-1
98,27069653,-1
1749,53724594,-1
846,77591522,-1
1468,20737993,1
1119,60253962,-1
529,15007090,-1
1407,68080049,-1
846,62353811,-1
966,69771485,-1
286,30918531,-1
966,12822965,-1
692,40720762,-1
765,79004942,-1
966,33016264,-1
121,44438222,-1
1468,81711956,-1
725,74719191,-1
1468,12174997,-1
212,72942007,-1
70,14072886,-1
212,57439835,-1
1605,9963621,-1
939,9778954,-1
136,35046221,-1
231,41290766,-1
699,76297257,-1
411,66907108,-1
1566,38646233,-1
1950,57612788,-1
692,7348303,-1
1566,45535267,-1
212,12856488,-1
692,52764912,-1
70,51173761,-1
692,15387109,-1
561,10350094,-1
70,20978343,-1
2013,37404343,-1
432,30518707,-1
1254,2175657,-1
174,2899808,-1
1291,38139420,-1
1119,47322928,-1
311,19261105,-1
561,1079589,-1
692,46124920,-1
1749,81933100,-1
136,72759252,-1
966,81496020,1
231,46681321,-1
191,31176456,-1
411,47977937,-1
302,15174858,-1
411,27955138,-1
960,50519007,-1
561,72240400,-1
1119,23744047,-1
1375,26483380,-1
1407,59616947,-1
1918,13354050,-1
98,66572680,-1
191,66229612,-1
1622,29647397,-1
692,31411373,-1
1140,78388370,-1
692,33490221,-1
1335,18634156,-1
1596,25534835,-1
914,7367315,-1
231,38719803,-1
1415,16843764,-1
846,26948984,-1
1317,80583667,1
450,67850540,-1
311,40190514,-1
1407,31786878,-1
692,25635881,-1
191,16426835,-1
1918,30915485,-1
1566,63025566,1
212,31684578,-1
692,9406933,-1
1918,14027074,-1
1841,11161013,-1
1841,33750038,-1
2047,6497560,-1
692,26868230,-1
1530,6182542,-1
765,40677391,-1
1119,50641427,-1
1379,6478943,-1
1496,48287439,-1
1918,21713413,-1
1566,51542769,-1
12,79848767,-1
1918,45347876,-1
1950,6300548,-1
70,75385122,-1
1291,12734792,-1
136,42403519,-1
1291,54235306,1
12,44976454,-1
1119,19001769,-1
12,35047429,-1
191,21805062,-1
411,56588913,-1
1119,60459548,-1
1622,40262656,-1
939,64182634,-1
12,61739083,-1
1468,66791594,-1
2031,51854419,-1
846,33124733,-1
1749,1385771,-1
543,32716553,-1
117,33668057,-1
1530,81741706,-1
432,14126317,-1
692,30410251,-1
1379,78033882,-1
914,25841384,-1
1415,28013832,-1
2048,26823613,-1
1119,52219890,-1
1596,46365279,-1
117,32201849,-1
561,80638680,-1
411,44125294,-1
561,8652471,-1
1377,15709681,-1
1530,58024730,-1
1622,8951526,-1
2013,55219236,-1
543,11811087,-1
1950,15495873,-1
1291,58799763,1
1291,28143337,-1
404,15584313,-1
1254,35575528,-1
1338,38262813,1
1291,32188541,-1
1918,12127932,-1
1530,17475938,1
692,33441729,-1
1140,74591687,-1
70,28543797,1
411,40327505,-1
1140,30275767,-1
411,51564497,-1
1407,22686936,-1
692,58836754,-1
2050,27898802,-1
98,39554768,-1
725,6410877,-1
1468,26829086,-1
765,29405006,-1
1468,61704292,-1
886,40465962,-1
2054,61812802,-1
932,72749250,-1
1950,72047807,-1
1379,59570335,-1
145,9867651,-1
1379,23086682,-1
1119,2387791,-1
164,38585992,-1
686,67552168,-1
671,7177510,-1
1119,51779881,-1
117,738619,-1
1622,70446424,1
70,17801180,-1
136,27374496,-1
1507,9783641,-1
1512,10168999,1
2031,50778246,-1
1918,19991571,-1
173,56202882,-1
1407,3703375,-1
1841,15693803,-1
173,11220502,-1
1468,31886199,-1
561,56492543,-1
1119,65836149,-1
939,8288589,1
2031,5196024,-1
561,57681249,-1
191,70144789,-1
1140,38311980,-1
561,52789462,-1
1407,13156187,-1
389,904193,-1
1566,56501543,-1
70,73620282,-1
1596,77195574,-1
164,53683860,-1
846,8328280,-1
1215,47367115,-1
1918,45107342,-1
1483,29961984,-1
1781,74302425,-1
894,4100308,-1
191,67029838,-1
1918,80326417,-1
1483,75517462,-1
2013,71721370,-1
2031,66429673,-1
1291,78604526,-1
420,44468762,-1
1530,69534945,-1
1918,34747140,-1
432,51453181,-1
411,14177080,-1
692,75532037,-1
86,37442065,-1
404,42371890,-1
1338,11878583,-1
1379,2625347,-1
1119,19611057,-1
692,46698617,-1
411,67329200,-1
1781,16305568,-1
561,31777179,-1
1841,80132390,-1
411,1970265,-1
914,39794820,-1
1415,62290125,-1
692,73236035,-1
916,76224297,-1
1596,62931431,-1
389,61343587,-1
1749,51797494,-1
1057,6908136,-1
1407,80997974,-1
1950,42448982,-1
205,68671660,-1
561,51840253,-1
1622,18370177,-1
311,45578502,-1
191,444247,-1
1468,58281338,-1
1407,77605798,-1
1201,34801852,-1
411,51552451,-1
302,25268682,-1
1468,58615266,-1
1827,56566422,-1
1017,64045976,-1
1566,45947603,-1
966,45731605,1
1904,60529525,-1
1827,64869662,-1
177,74949576,-1
561,41981646,-1
411,80664897,-1
12,21670440,-1
543,75027861,-1
1119,54967676,1
1566,17124489,-1
966,5534720,-1
191,34164332,1
692,54041420,-1
894,38234127,-1
1119,23842494,-1
404,27570393,-1
692,49860620,-1
1468,41460704,-1
74,26929923,-1
2197,35077315,-1
1605,58540714,-1
966,6032276,-1
699,47555027,-1
692,41015905,-1
1566,13644581,-1
1119,15897381,-1
411,26900806,-1
70,46769252,-1
2050,58813454,-1
1201,28120728,-1
1918,77904346,-1
692,28504522,-1
853,64841364,-1
1605,21988075,-1
914,56388700,-1
1021,39220608,-1
1291,42154886,-1
389,33367568,-1
212,49979203,-1
1483,21441158,-1
725,22035870,-1
1119,3896133,-1
1749,33658443,-1
699,56840311,-1
1918,60848796,1
191,24545548,-1
173,46577996,1
121,41582527,-1
1918,69484495,1
894,10812194,-1
1468,21793938,-1
1728,52295278,-1
748,73574177,-1
692,35641151,-1
1940,4741351,-1
1379,14486514,-1
1468,67938610,1
1119,69023360,-1
1291,64243177,-1
2031,45885759,-1
136,36431725,-1
2118,61903807,-1
2013,15675590,-1
543,74927668,-1
1254,40697156,-1
1918,26251774,-1
692,50761427,-1
692,8307472,-1
914,66850808,-1
1407,2214968,-1
411,68390379,-1
70,59678032,-1
1566,7481563,-1
561,80068345,-1
1950,69945333,-1
136,9038149,-1
117,23486712,-1
1377,50530705,-1
1605,82311215,-1
561,1074088,-1
206,42548763,-1
748,18281053,-1
1254,73150661,-1
1605,36479440,-1
1291,29592336,-1
313,51175381,-1
404,9227013,-1
70,78090750,-1
1566,8711643,-1
212,61177115,-1
1201,213599,-1
1622,11496160,1
660,68724485,-1
1119,1994733,-1
1291,53860876,1
1335,35759143,-1
692,26117619,-1
1242,58959039,-1
660,2173228,-1
1605,37805544,-1
2118,77095902,-1
2118,23519003,-1
2050,63491047,-1
561,12133840,-1
1530,17751698,-1
1407,21427539,-1
1350,16626779,-1
692,4756606,-1
1119,51296989,-1
411,75522928,-1
686,85969,-1
1728,44757127,-1
1291,43767651,1
1415,82491504,-1
1119,75778997,-1
519,80088879,-1
561,75927654,-1
1415,23609797,-1
411,29971268,-1
1918,2577576,-1
432,14889172,-1
914,73954840,-1
411,8715410,-1
1918,5633266,-1
692,62370019,-1
2031,58255340,-1
411,60442473,-1
411,16282731,-1
939,78012652,-1
932,24068185,-1
302,30591260,-1
543,1831182,-1
2154,4657934,-1
1910,67097226,-1
1317,59434781,1
1507,17413966,-1
1407,22393090,-1
311,10553760,-1
686,65881603,-1
1566,9620441,-1
916,78988062,-1
1714,64423346,-1
846,77347506,-1
1503,4252921,-1
916,38493133,-1
2205,20354138,-1
765,61492079,-1
1201,81051113,-1
411,33421014,-1
1950,16580441,-1
1894,20355678,-1
2118,9249275,-1
1119,31415631,-1
1918,59190223,-1
1379,65303847,-1
1027,15693945,-1
699,67025920,-1
70,45822782,-1
1566,32225245,-1
692,5052988,-1
1379,71724309,-1
2013,3335520,-1
1508,15715395,-1
411,74831653,-1
1716,78527544,-1
903,17263699,-1
914,50567298,-1
2031,9276614,-1
1379,63738350,-1
519,17658218,-1
173,16388718,-1
765,17404408,-1
951,32139219,-1
561,78670100,-1
231,51057096,-1
432,46375054,-1
977,66624479,-1
519,71889327,-1
1950,66111287,-1
2013,79204421,-1
1119,42992964,-1
1841,26226896,-1
727,68012838,-1
117,44462000,-1
70,54489284,-1
173,80580156,-1
1827,75372867,-1
846,34653755,-1
1468,16819859,-1
1468,26270779,-1
1379,54029566,-1
1819,69378341,-1
1415,6946496,-1
411,17134751,-1
1940,53409252,-1
1351,65983972,-1
117,36389919,-1
302,80790121,-1
145,4325233,1
2050,36548,-1
1377,60456623,-1
411,63577399,-1
1284,39727091,-1
1728,56326148,-1
1021,37195323,-1
1566,19910244,-1
1918,70735256,1
1918,29650031,-1
1970,65734282,-1
1605,67748099,-1
692,58542504,-1
117,46232457,1
1566,79035022,-1
727,58284407,-1
1918,8431013,-1
725,31458565,-1
692,47809832,-1
692,50080420,-1
432,56787773,-1
1940,3276488,-1
411,25514731,-1
2013,64459814,-1
191,79741647,-1
1728,43924266,-1
688,78504326,-1
1119,48730832,-1
692,43705743,-1
1596,28532250,-1
212,64813727,-1
1918,4881314,-1
914,16626827,-1
12,64010420,-1
1596,38993600,-1
2013,37807139,-1
2050,76815059,1
1918,3509891,-1
692,81564319,-1
846,30057088,-1
914,28595702,-1
205,63302034,-1
1254,24789696,-1
692,80582970,-1
1119,67213518,-1
74,59584172,-1
1119,39744644,-1
311,48378298,-1
1596,23717395,-1
302,55628807,-1
914,740985,-1
1605,69198307,-1
2013,78489253,-1
2031,77006933,-1
561,73702166,-1
206,5590053,-1
411,42577787,-1
1449,47710544,-1
692,63652670,-1
98,56147824,-1
311,61127907,-1
411,16668714,-1
1605,69579804,1
1622,33245568,-1
1530,37925161,-1
173,81688802,1
543,22790456,-1
2054,50642781,-1
561,14075049,-1
727,75632312,-1
1468,72528750,-1
136,79533659,-1
1119,24624167,-1
117,53146065,-1
960,65773472,-1
411,37595116,-1
302,64417488,-1
1119,32400661,-1
792,15367958,-1
914,43379439,-1
191,35423379,-1
1254,61274601,-1
1119,46870561,-1
1291,40238872,-1
1201,55990832,-1
136,37596800,-1
1338,30005806,-1
561,25179017,-1
671,39381454,-1
914,12780888,-1
1119,29760486,-1
1338,62648805,-1
411,23270852,-1
191,38029830,-1
1379,24770535,-1
2054,15016939,-1
411,62934692,-1
191,32539342,-1
846,21859820,-1
692,4980529,-1
1940,54111514,-1
1827,46120181,-1
1716,47447026,-1
1566,47125797,-1
1415,29334264,-1
411,51945578,-1
1940,61915557,-1
846,79061481,-1
12,41718724,1
1530,23723307,-1
1407,9493931,-1
692,78731623,-1
2197,16547699,-1
272,16364358,-1
1415,46741743,-1
1415,33692431,-1
1377,46373833,-1
914,26623031,-1
1483,44267306,1
1580,75771218,-1
1119,43598095,-1
1566,43217930,-1
1338,48425544,-1
1566,45508317,-1
1119,79570207,-1
302,35397746,-1
692,24994338,-1
671,66018070,-1
951,35706662,-1
1415,8708005,-1
914,8999436,-1
1377,62993135,-1
1496,29213255,-1
1044,46326761,-1
420,39288492,-1
1119,56736204,-1
561,33760340,-1
369,46970968,-1
1415,46621249,-1
1566,57460677,-1
1468,77232857,-1
1781,21712908,-1
1621,18472086,-1
12,65394669,-1
1215,37341161,-1
1338,64378236,-1
2054,29673664,-1
1621,82406829,-1
1950,56611295,-1
1242,22587709,-1
411,31213483,-1
725,44310777,-1
1596,55548781,-1
117,43770784,-1
966,19352753,-1
561,57680806,-1
1918,35523154,-1
1017,77952249,-1
927,70079277,-1
1230,25559753,-1
1202,9620194,-1
1407,48641968,1
748,30423058,1
1998,9698894,-1
1377,396190,-1
725,34576606,-1
725,80509932,-1
748,57657014,-1
916,64780274,-1
966,82186471,-1
1375,9372249,-1
1672,40475781,-1
411,16434182,-1
389,54049991,-1
1375,77494327,-1
727,66552510,-1
1317,26732844,-1
136,80119979,-1
727,6122728,-1
302,32085634,-1
561,30140330,-1
2031,15807389,-1
1580,8195706,-1
2169,7598227,-1
389,41341091,-1
2050,67893110,-1
404,3726865,-1
1291,42803654,-1
1201,29041945,-1
2118,32218931,-1
2118,24587549,-1
411,45331450,-1
1749,78674015,-1
1507,74022342,-1
1483,2537719,-1
966,11396993,-1
1468,30882879,-1
1254,23054071,1
2031,79334581,-1
681,81926777,-1
692,28966220,-1
692,818086,-1
561,7988710,-1
792,39145665,-1
1503,29504497,1
2205,22048904,-1
1468,33960759,-1
966,5984977,-1
311,23373420,-1
1714,8204613,-1
543,77697374,-1
1566,69816788,-1
432,2079998,-1
1201,6571736,-1
1017,38468037,-1
2118,24342442,-1
748,77182233,-1
1407,39439547,-1
686,42464895,1
1291,64950856,-1
1918,2858569,-1
1507,34517467,-1
411,38752584,-1
1468,74994927,-1
1119,73977454,1
1291,60627435,-1
727,25235994,-1
1254,33139495,-1
692,58480765,-1
1119,38714748,-1
692,66737521,-1
117,75499717,1
1468,46939543,-1
191,70681771,-1
692,61679616,-1
1119,33113895,-1
2201,50018143,-1
302,46980313,-1
404,46753039,-1
561,14720373,-1
173,60994184,-1
389,61648024,-1
1379,49840333,1
1468,82439381,-1
411,36039497,-1
369,50390188,-1
1291,78237556,-1
1291,76847533,-1
1021,48675570,-1
1415,14408713,-1
2031,64703264,-1
1291,36697786,-1
70,58110558,-1
692,22842865,-1
1714,13429893,-1
2031,38827761,-1
846,64668248,-1
